70.297,47.059,59.948,28.952,53.865,63.373,30.229,131.3,83.062,60.764,19.923,46.787,74.578,76.232,45.017,46.304,22.478,49.3,27.731,45.969,14.013,66.356,8.0557,96.253,72.72,59.656,16.709,33.694,23.588,48.566,64.021,81.368
69.712,46.995,59.529,28.543,53.496,62.297,29.79,131.49,82.724,60.791,19.506,46.809,73.904,76.191,44.508,46.318,22.31,48.455,27.388,45.407,13.881,65.681,7.9794,96.214,72.267,59.383,16.412,33.191,23.248,47.947,63.108,81.396
69.13,46.92,59.093,28.135,53.127,61.224,29.354,131.63,82.385,60.81,19.12,46.827,73.233,76.134,44.022,46.332,22.146,47.624,27.047,44.836,13.75,65.009,7.9249,96.165,71.814,59.108,16.163,32.692,22.911,47.333,62.202,81.412
68.55,46.834,58.642,27.728,52.761,60.153,28.922,131.73,82.044,60.821,18.765,46.841,72.566,76.061,43.56,46.348,21.986,46.805,26.709,44.257,13.62,64.342,7.8915,96.106,71.363,58.832,15.961,32.197,22.577,46.723,61.303,81.417
67.973,46.736,58.175,27.321,52.396,59.086,28.494,131.78,81.703,60.824,18.44,46.85,71.901,75.973,43.119,46.365,21.831,45.999,26.374,43.67,13.492,63.679,7.8784,96.038,70.913,58.555,15.804,31.707,22.246,46.118,60.411,81.41
67.399,46.628,57.694,26.916,52.032,58.023,28.07,131.79,81.36,60.818,18.144,46.856,71.239,75.87,42.701,46.382,21.679,45.206,26.041,43.076,13.364,63.02,7.8849,95.96,70.463,58.276,15.69,31.221,21.919,45.518,59.526,81.391
66.827,46.509,57.199,26.511,51.67,56.963,27.649,131.75,81.016,60.804,17.877,46.857,70.581,75.752,42.303,46.401,21.531,44.425,25.711,42.475,13.237,62.365,7.9103,95.873,70.015,57.996,15.618,30.739,21.594,44.923,58.648,81.361
66.259,46.38,56.69,26.108,51.31,55.908,27.233,131.68,80.671,60.782,17.637,46.854,69.925,75.62,41.925,46.421,21.387,43.656,25.383,41.867,13.112,61.715,7.9537,95.775,69.568,57.715,15.586,30.261,21.273,44.333,57.777,81.32
65.692,46.241,56.168,25.707,50.951,54.858,26.819,131.56,80.324,60.751,17.425,46.846,69.272,75.473,41.567,46.443,21.247,42.9,25.058,41.254,12.988,61.068,8.0145,95.668,69.122,57.432,15.592,29.787,20.955,43.747,56.913,81.267
65.129,46.092,55.634,25.306,50.594,53.812,26.41,131.4,79.976,60.713,17.238,46.833,68.623,75.312,41.227,46.465,21.11,42.155,24.736,40.635,12.864,60.426,8.0918,95.551,68.677,57.147,15.635,29.318,20.64,43.166,56.056,81.204
64.568,45.934,55.088,24.908,50.238,52.773,26.004,131.2,79.628,60.665,17.077,46.816,67.977,75.137,40.906,46.418,20.977,41.423,24.416,40.012,12.742,59.788,8.185,95.424,68.233,56.86,15.713,28.852,20.328,42.59,55.206,81.129
64.01,45.766,54.531,24.511,49.884,51.739,25.602,130.97,79.277,60.61,16.941,46.793,67.333,74.948,40.601,46.545,20.847,40.703,24.099,39.384,12.621,59.153,8.2932,95.288,67.79,56.572,15.824,28.391,20.02,42.019,54.364,81.044
63.454,45.588,53.963,24.116,49.531,50.711,25.203,130.69,78.926,60.546,16.829,46.766,66.693,74.746,40.314,46.674,20.72,39.994,23.785,38.751,12.501,58.524,8.4158,95.141,67.348,56.282,15.968,27.934,19.714,41.452,53.528,80.948
62.901,45.402,53.384,23.724,49.18,49.689,24.808,130.39,78.573,60.474,16.739,46.733,66.056,74.531,40.041,46.805,20.596,39.297,23.473,38.116,12.382,57.898,8.552,94.985,66.907,55.99,16.141,27.481,19.412,40.891,52.7,80.841
62.351,45.208,52.796,23.333,48.83,48.675,24.417,130.04,78.22,60.393,16.673,46.694,65.422,74.304,39.784,46.938,20.475,38.612,23.164,37.477,12.264,57.276,8.7009,94.819,66.468,55.696,16.343,27.033,19.113,40.334,51.878,80.724
61.804,45.004,52.199,22.944,48.482,47.667,24.03,129.66,77.865,60.305,16.628,46.65,64.791,74.063,39.542,47.071,20.357,37.938,22.857,36.835,12.148,56.659,8.8619,94.644,66.029,55.399,16.572,26.588,18.817,39.781,51.064,80.597
